PassengerId,Sex,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S,Pclass_1,Pclass_2,Pclass_3
734,1,0.2859827132656896,0,0,0.025374310111545468,0,0,1,0,1,0
735,1,0.2859827132656896,0,0,0.025374310111545468,0,0,1,0,1,0
736,1,0.3548791181260178,0,0,0.031425107138144774,0,0,1,0,0,1
737,0,0.599148189903545,1,3,0.06709553154495196,0,0,1,0,0,1
738,1,0.4363021420518602,0,0,1.0,1,0,0,1,0,0
739,1,0.37218010356136805,0,0,0.015411575213749284,0,0,1,0,0,1
740,1,0.37218010356136805,0,0,0.015411575213749284,0,0,1,0,0,1
741,1,0.37218010356136805,0,0,0.05855610025741261,0,0,1,1,0,0
742,1,0.4488287611173744,1,0,0.15390495017656614,0,0,1,1,0,0
743,0,0.26092947513466114,2,2,0.5121218935012878,1,0,0,1,0,0
744,1,0.2985093323312038,1,0,0.031425107138144774,0,0,1,0,0,1
745,1,0.3861956657898033,0,0,0.015468569817999833,0,0,1,0,0,1
746,1,0.8747338093448578,1,1,0.13858277060920984,0,0,1,1,0,0
747,1,0.19829637980709008,1,1,0.03952536767375352,0,0,1,0,0,1
748,0,0.3736690467242891,0,0,0.025374310111545468,0,0,1,0,1,0
749,1,0.2358762370036327,1,0,0.10364429745562033,0,0,1,1,0,0
750,1,0.3861956657898033,0,0,0.015126992566498259,0,1,0,0,0,1
751,0,0.04797695102091946,1,1,0.04489301019734967,0,0,1,0,1,0
752,1,0.0730301891519479,0,1,0.024349578357040744,0,0,1,0,0,1
753,1,0.41124890392083174,0,0,0.018542765081513996,0,0,1,0,0,1
754,1,0.2859827132656896,0,0,0.015411575213749284,0,0,1,0,0,1
755,0,0.599148189903545,1,2,0.12687155055772734,0,0,1,0,1,0
756,1,0.006263309532757109,1,1,0.028302115124416098,0,0,1,0,1,0
757,1,0.3486158085932607,0,0,0.015216388212891242,0,0,1,0,0,1
758,1,0.22334961793811847,0,0,0.022446505098674834,0,0,1,0,1,0
759,1,0.42377552298634596,0,0,0.015712553569072387,0,0,1,0,0,1
760,0,0.41124890392083174,0,0,0.16883675574220638,0,0,1,1,0,0
761,1,0.37218010356136805,0,0,0.028302115124416098,0,0,1,0,0,1
762,1,0.5114618564449455,0,0,0.013907073811135496,0,0,1,0,0,1
763,1,0.24840285606914692,0,0,0.014110458666029575,1,0,0,0,0,1
764,0,0.4488287611173744,1,2,0.23422440102965045,0,0,1,1,0,0
765,1,0.19829637980709008,0,0,0.015175789316712771,0,0,1,0,0,1
766,0,0.6367280471000877,1,0,0.15216446768991498,0,0,1,1,0,0
767,1,0.37218010356136805,0,0,0.07729405233978466,1,0,0,1,0,0
768,0,0.3799323562570462,0,0,0.015126992566498259,0,1,0,0,0,1
769,1,0.37218010356136805,1,0,0.04713766070721715,0,1,0,0,0,1
770,1,0.3987222848553175,0,0,0.016322512946753766,0,0,1,0,0,1
771,1,0.2985093323312038,0,0,0.018542765081513996,0,0,1,0,0,1
772,1,0.599148189903545,0,0,0.015330377421392339,0,0,1,0,0,1
773,0,0.711887761493173,0,0,0.020494635090094415,0,0,1,0,1,0
774,1,0.37218010356136805,0,0,0.014102260811993537,1,0,0,0,0,1
775,0,0.6743079042966303,1,3,0.04489301019734967,0,0,1,0,1,0
776,1,0.22334961793811847,0,0,0.015126992566498259,0,0,1,0,0,1
777,1,0.37218010356136805,0,0,0.015126992566498259,0,1,0,0,0,1
778,0,0.06050357008643367,0,0,0.024349578357040744,0,0,1,0,0,1
779,1,0.37218010356136805,0,0,0.015102594191391002,0,1,0,0,0,1
780,0,0.5365150945759739,0,1,0.41250332793836464,0,0,1,1,0,0
781,0,0.16071652261054742,0,0,0.014110458666029575,1,0,0,0,0,1
782,0,0.21082299887260428,1,0,0.11125659048908397,0,0,1,1,0,0
783,1,0.36114242765877486,0,0,0.05855610025741261,0,0,1,1,0,0
784,1,0.37218010356136805,1,2,0.04577135170121086,0,0,1,0,0,1
785,1,0.311035951396718,0,0,0.013760683560491965,0,0,1,0,0,1
786,1,0.311035951396718,0,0,0.014151057562208049,0,0,1,0,0,1
787,0,0.22334961793811847,0,0,0.014630827210317115,0,0,1,0,0,1
788,1,0.09808342728297632,4,1,0.056848213999904744,0,1,0,0,0,1
789,1,0.0103970938243768,1,2,0.04015972542654215,0,0,1,0,0,1
790,1,0.5740949517725166,0,0,0.15458810467956932,1,0,0,1,0,0
791,1,0.37218010356136805,0,0,0.015126992566498259,0,1,0,0,0,1
792,1,0.19829637980709008,0,0,0.050748620223090936,0,0,1,0,1,0
793,0,0.37218010356136805,8,2,0.13575255909676823,0,0,1,0,0,1
794,1,0.37218010356136805,0,0,0.05991421140938287,1,0,0,1,0,0
795,1,0.311035951396718,0,0,0.015411575213749284,0,0,1,0,0,1
796,1,0.4864086183139171,0,0,0.025374310111545468,0,0,1,0,1,0
797,0,0.6116748089690592,0,0,0.050610427826483444,0,0,1,1,0,0
798,0,0.3861956657898033,0,0,0.016948672845506364,0,0,1,0,0,1
799,1,0.3736690467242891,0,0,0.014110458666029575,1,0,0,0,0,1
800,0,0.3736690467242891,1,1,0.04713766070721715,0,0,1,0,0,1
801,1,0.42377552298634596,0,0,0.025374310111545468,0,0,1,0,1,0
802,0,0.3861956657898033,1,1,0.05123658772523604,0,0,1,0,1,0
803,1,0.13566328447951898,1,2,0.23422440102965045,0,0,1,1,0,0
804,1,0.003131654766378554,0,1,0.016623491302076868,1,0,0,0,0,1
805,1,0.33608918952774647,0,0,0.013614293309848433,0,0,1,0,0,1
806,1,0.3861956657898033,0,0,0.015175789316712771,0,0,1,0,0,1
807,1,0.4864086183139171,0,0,0.0,0,0,1,1,0,0
808,0,0.22334961793811847,0,0,0.015175789316712771,0,0,1,0,0,1
809,1,0.4864086183139171,0,0,0.025374310111545468,0,0,1,0,1,0
810,0,0.41124890392083174,1,0,0.10364429745562033,0,0,1,1,0,0
811,1,0.32356257046223225,0,0,0.015395374692678068,0,0,1,0,0,1
812,1,0.4864086183139171,0,0,0.04713766070721715,0,0,1,0,0,1
813,1,0.4363021420518602,0,0,0.020494635090094415,0,0,1,0,1,0
814,0,0.0730301891519479,4,2,0.06104473451835265,0,0,1,0,0,1
815,1,0.3799323562570462,0,0,0.015712553569072387,0,0,1,0,0,1
816,1,0.37218010356136805,0,0,0.0,0,0,1,1,0,0
817,0,0.2859827132656896,0,0,0.015468569817999833,0,0,1,0,0,1
818,1,0.3861956657898033,1,1,0.07222738817151159,1,0,0,0,1,0
819,1,0.5365150945759739,0,0,0.012589561555343713,0,0,1,0,0,1
820,1,0.12313666541400477,3,2,0.05445717323939373,0,0,1,0,0,1
821,0,0.6492546661656019,1,1,0.18249984580226933,0,0,1,1,0,0
822,1,0.33608918952774647,0,0,0.016908073949327893,0,0,1,0,0,1
823,1,0.47388199924840285,0,0,0.0,0,0,1,1,0,0
824,0,0.33608918952774647,0,1,0.024349578357040744,0,0,1,0,0,1
825,1,0.02292371288989102,4,1,0.07746484096553544,0,0,1,0,0,1
826,1,0.37218010356136805,0,0,0.013565496559633922,0,1,0,0,0,1
827,1,0.37218010356136805,0,0,0.11027245763075773,0,0,1,0,0,1
828,1,0.0103970938243768,0,2,0.07222738817151159,1,0,0,0,1,0
829,1,0.37218010356136805,0,0,0.015126992566498259,0,1,0,0,0,1
830,0,0.7745208568207441,0,0,0.15614960068643363,0,0,0,1,0,0
831,0,0.18576976074157586,1,0,0.028212719478023115,1,0,0,0,0,1
832,1,0.008267568583239383,1,1,0.03659756266088288,0,0,1,0,1,0
833,1,0.37218010356136805,0,0,0.014110458666029575,1,0,0,0,0,1
834,1,0.2859827132656896,0,0,0.015330377421392339,0,0,1,0,0,1
835,1,0.22334961793811847,0,0,0.016200521071217493,0,0,1,0,0,1
836,0,0.4864086183139171,1,1,0.16231419173453318,1,0,0,1,0,0
837,1,0.26092947513466114,0,0,0.016908073949327893,0,0,1,0,0,1
838,1,0.37218010356136805,0,0,0.015712553569072387,0,0,1,0,0,1
839,1,0.3987222848553175,0,0,0.11027245763075773,0,0,1,0,0,1
840,1,0.37218010356136805,0,0,0.057970539254838485,1,0,0,1,0,0
841,1,0.24840285606914692,0,0,0.015468569817999833,0,0,1,0,0,1
842,1,0.19829637980709008,0,0,0.020494635090094415,0,0,1,0,1,0
843,0,0.3736690467242891,0,0,0.060507970265993034,1,0,0,1,0,0
844,1,0.4300388325191031,0,0,0.012565163180236457,1,0,0,0,0,1
845,1,0.21082299887260428,0,0,0.016908073949327893,0,0,1,0,0,1
846,1,0.5239884755104597,0,0,0.014736618564782174,0,0,1,0,0,1
847,1,0.37218010356136805,8,2,0.13575255909676823,0,0,1,0,0,1
848,1,0.4363021420518602,0,0,0.015411575213749284,1,0,0,0,0,1
849,1,0.3486158085932607,0,1,0.06441171028315387,0,0,1,0,1,0
850,0,0.37218010356136805,1,0,0.17391981561855152,1,0,0,1,0,0
851,1,0.04797695102091946,4,2,0.06104473451835265,0,0,1,0,0,1
852,1,0.9248402856069147,0,0,0.015175789316712771,0,0,1,0,0,1
853,0,0.11061004634849055,1,1,0.029757819776815374,1,0,0,0,0,1
854,0,0.19829637980709008,0,1,0.07690367833806856,0,0,1,1,0,0
855,0,0.5490417136414881,1,0,0.050748620223090936,0,0,1,0,1,0
856,0,0.22334961793811847,0,1,0.01824998458022693,0,0,1,0,0,1
857,0,0.5615683327070023,1,1,0.32179836714362564,0,0,1,1,0,0
858,1,0.6367280471000877,0,0,0.051822148727810165,0,0,1,1,0,0
859,0,0.2985093323312038,0,3,0.03758969818624431,1,0,0,0,0,1
860,1,0.37218010356136805,0,0,0.014110458666029575,1,0,0,0,0,1
861,1,0.5114618564449455,2,0,0.027537567642055148,0,0,1,0,0,1
862,1,0.26092947513466114,1,0,0.022446505098674834,0,0,1,0,1,0
863,0,0.599148189903545,0,0,0.050610427826483444,0,0,1,1,0,0
864,0,0.37218010356136805,8,2,0.13575255909676823,0,0,1,0,0,1
865,1,0.2985093323312038,0,0,0.025374310111545468,0,0,1,0,1,0
866,0,0.5239884755104597,0,0,0.025374310111545468,0,0,1,0,1,0
867,0,0.33608918952774647,1,0,0.027049600139910042,1,0,0,0,1,0
868,1,0.3861956657898033,0,0,0.09856123757927521,0,0,1,1,0,0
869,1,0.37218010356136805,0,0,0.018542765081513996,0,0,1,0,0,1
870,1,0.04797695102091946,1,1,0.021730754366528396,0,0,1,0,0,1
871,1,0.32356257046223225,0,0,0.015411575213749284,0,0,1,0,0,1
872,0,0.5866215708380308,1,1,0.10257896680493714,0,0,1,1,0,0
873,1,0.41124890392083174,0,0,0.009759350042902102,0,0,1,1,0,0
874,1,0.5866215708380308,0,0,0.017566830077223785,0,0,1,0,0,1
875,0,0.3486158085932607,1,0,0.04684488020593009,1,0,0,0,1,0
876,0,0.18576976074157586,0,0,0.014102260811993537,1,0,0,0,0,1
877,1,0.24840285606914692,0,0,0.019217721730481106,0,0,1,0,0,1
878,1,0.2358762370036327,0,0,0.015411575213749284,0,0,1,0,0,1
879,1,0.37218010356136805,0,0,0.015411575213749284,0,0,1,0,0,1
880,0,0.6993611424276588,0,1,0.16231419173453318,1,0,0,1,0,0
881,0,0.311035951396718,0,1,0.050748620223090936,0,0,1,0,1,0
882,1,0.41124890392083174,0,0,0.015411575213749284,0,0,1,0,0,1
883,0,0.27345609420017536,0,0,0.02052723131923771,0,0,1,0,0,1
884,1,0.3486158085932607,0,0,0.020494635090094415,0,0,1,0,1,0
885,1,0.311035951396718,0,0,0.013760683560491965,0,0,1,0,0,1
886,0,0.4864086183139171,0,5,0.056848213999904744,0,1,0,0,0,1
887,1,0.33608918952774647,0,0,0.025374310111545468,0,0,1,0,1,0
888,0,0.2358762370036327,0,0,0.05855610025741261,0,0,1,1,0,0
889,0,0.37218010356136805,1,2,0.04577135170121086,0,0,1,0,0,1
890,1,0.32356257046223225,0,0,0.05855610025741261,1,0,0,1,0,0
891,1,0.3987222848553175,0,0,0.015126992566498259,0,1,0,0,0,1
